시군명,사업장명,인허가일자,영업상태명,입소정원(명),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
화성시,휴먼시아 동화마을 4단지 경로당,20081001,운영중,30,,경기도 화성시 봉담읍,,37.2066051455,126.9399451221
화성시,자안1리 경로당,20081111,운영중,25,경기도 화성시 비봉면 자청로61번길 72,경기도 화성시 비봉면 자안리 229-1번지,18293,37.2077390506,126.8805436224
화성시,율암3리경로당,20081121,운영중,17,경기도 화성시 팔탄면 밤뒤길 57-4,경기도 화성시 팔탄면 율암리 134-15번지,18524,37.1713286420,126.8811540677
화성시,원평2리경로당,20020105,운영중,30,,경기도 화성시 매송면 원평리,,37.2543422956,126.9253420361
화성시,송라1리경로당,19970128,운영중,40,,경기도 화성시 매송면 송라리 615번지,18286,37.2750128758,126.8925104258
화성시,송라2리경로당,19950724,운영중,50,경기도 화성시 매송면 매송북길 241,경기도 화성시 매송면 송라리 184-2번지,18288,37.2844324979,126.9073477690
화성시,고포1리경로당,20081128,운영중,69,경기도 화성시 송산면 송산포도로 809,경기도 화성시 송산면 고포리 112-7번지,18545,37.2405378798,126.6701267219
화성시,천천리 경로당,19890603,운영중,73,경기도 화성시 매송면 매송고색로375번길 11,경기도 화성시 매송면 천천리 204-1번지,18290,37.2445688903,126.9461461630
화성시,사창2리경로당,20011129,운영중,0,경기도 화성시 양감면 토성로 490,경기도 화성시 양감면 사창리 89-4번지 6통,18626,37.1074210537,126.9695702361
화성시,양감경로당,19890603,운영중,43,경기도 화성시 양감면 창말안길 7,경기도 화성시 양감면 신왕리 633-7번지 1통,18633,37.0806776786,126.9457961933
화성시,사창경로당,19890603,운영중,23,,경기도 화성시 양감면 사창리 490-3번지 5통,18626,37.0933108839,126.9708137039
화성시,사창3리(동주골)경로당,20030107,운영중,0,경기도 화성시 양감면 동지골길 21,경기도 화성시 양감면 사창리 528번지 7통,18626,37.0963110154,126.9694288705
화성시,대양1리경로당,20010521,운영중,0,경기도 화성시 양감면 댕이안길 59-6,경기도 화성시 양감면 대양리 1177-3번지 22통,18631,37.0966753076,126.9359866795
화성시,반달마을 두산위브2단지 경로당,20080407,운영중,20,경기도 화성시 영통로50번길 14,경기도 화성시 반월동 883번지,18379,37.2348262213,127.0646364960
화성시,반달마을 두산위브1단지 경로당,20080414,운영중,20,경기도 화성시 영통로50번길 27,경기도 화성시 반월동 880번지,18379,37.2367713780,127.0666665673
화성시,쌍용예가아파트경로당,20080603,운영중,24,,경기도 화성시 봉담읍 수영리 671번지,18297,37.2418238555,126.9530680705
화성시,송산3리 경로당,20080701,운영중,15,경기도 화성시 양감면 아랫거리길 8,경기도 화성시 양감면 송산리 12-2번지,18628,37.1216980937,126.9943190025
화성시,다정마을2단지,20091230,운영중,0,,경기도 화성시 병점동,,37.2073730295,127.0396734377
화성시,경남아너스빌노인회,20080317,운영중,23,,경기도 화성시 반송동,,37.1896806100,127.0712783003
화성시,유리노인회,20050319,운영중,0,,경기도 화성시 봉담읍 내리 272-1번지,18294,37.2276591638,126.9341809456
화성시,병접 주공8단지 아파트 경로당,20050413,운영중,64,,경기도 화성시 태안읍 병점리 848번지,18406,37.2148580441,127.0472816898
화성시,신창1차아파트경노당,20041125,운영중,0,,경기도 화성시 태안읍 병점리 817번지,18413,37.2038858639,127.0401448532
화성시,기안마을 신미주 후레쉬(아)노인정,20041125,운영중,0,경기도 화성시 융건로 99,경기도 화성시 태안읍 기안리 895번지,18342,37.2213257685,126.9873108958
화성시,태안주공2단지노인정,20041217,운영중,0,,경기도 화성시 태안읍 병점리 822번지,18409,37.2088861739,127.0415554628
화성시,신영통현대아파트4단지 경로당,20020930,운영중,0,,경기도 화성시 반월동 870번지,18378,37.2333229921,127.0616941009
화성시,주공6단지경로당,20040818,운영중,0,,경기도 화성시 태안읍 병점리 850번지,18407,37.2123251446,127.0498375256
화성시,남수원두산(아)경로당,20040519,운영중,0,경기도 화성시 병점서로 8,경기도 화성시 태안읍 병점리 282번지,18414,37.2049664475,127.0421955473
화성시,광도와이드빌 아파트 경로당,20040519,운영중,0,,경기도 화성시 태안읍 진안리 290번지,,37.2147714259,127.0367253135
화성시,송골마을 우남드림밸리2차 아파트 경로당,20030626,운영중,49,경기도 화성시 10용사로 286,경기도 화성시 태안읍 능리 1039번지,18418,37.1982148966,127.0498062596
화성시,하길3리 경로당,20090324,운영중,12,,경기도 화성시 향남읍 하길리 319-2번지,18620,37.1067309652,126.9092139301
화성시,장짐1리 경로당,20030226,운영중,40,경기도 화성시 향남읍 장짐길 21,경기도 화성시 향남읍 장짐리 111-2,18587,37.1398868513,126.9057628100
화성시,백토2리 경로당,20031224,운영중,20,경기도 화성시 향남읍 한두골길 86,경기도 화성시 향남읍 백토리 141,18589,37.1198959123,126.9556797827
화성시,장덕2리 경로당,20040115,운영중,35,,경기도 화성시 남양읍 장덕리,,37.1706247761,126.8011563024
화성시,어은2리 경로당,19860603,운영중,38,,경기도 화성시 장안면,,37.0765091458,126.8417213226
화성시,덕다 2리 경로당,20100401,운영중,0,,경기도 화성시 장안면,,37.0765091458,126.8417213226
화성시,매송휴먼시아1단지 경로당,20111010,운영중,0,,경기도 화성시 매송면 야목리 1300번지,18286,37.2663867109,126.8799865869
화성시,황계1통,20101111,운영중,53,경기도 화성시 황계길 97-1,경기도 화성시 황계동 159-17번지,18347,37.2221913067,127.0135632783
화성시,코스코밸리아파트 경로당,20110804,운영중,0,,경기도 화성시 송산면 육일리,18552,37.2089001666,126.7289685099
화성시,화산3리경로당,20120207,운영중,35,경기도 화성시 우정읍 장포한말길 15-3,경기도 화성시 우정읍 화산리 516-5번지,18569,37.0674240004,126.7888701080
화성시,(진안동)진안5통 경로당,20100614,운영중,20,경기도 화성시 태안로226번길 35-1,경기도 화성시 진안동 703-13번지,18367,37.2098803673,127.0306736301
화성시,금곡2리경로당,20100927,운영중,47,경기도 화성시 금곡로257번길 32-7,경기도 화성시 동탄면 금곡리 116번지,18511,37.1835510352,127.0754732944
화성시,도이2리 경로당,20110107,운영중,0,,경기도 화성시 향남읍 도이리,,37.1384157301,126.9429166384
화성시,팔탄면분회경로당,20100127,운영중,35,,경기도 화성시 팔탄면,,37.1564180158,126.8827765304
화성시,한국아델리움 경로당,20100118,운영중,0,,경기도 화성시 향남읍,,37.1269976292,126.9394484510
화성시,대원칸타빌아파트 경로당,20161201,운영중,,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,신안인스빌아파트 경로당,20161107,운영중,,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,동탄2 LH4단지 경로당,20160613,운영중,0,,경기도 화성시 영천동,,37.2059253649,127.1277294547
화성시,휴먼시아 5단지,20100407,운영중,0,,경기도 화성시 향남읍,,37.1269976292,126.9394484510
화성시,에일린의 뜰 경로당,20100513,운영중,0,,경기도 화성시 향남읍 행정리,,37.1330838359,126.9173293272
화성시,신일우남아파트경로당(동화4리),20090924,운영중,40,,경기도 화성시 봉담읍,,37.2066051455,126.9399451221
화성시,와우2리경로당,20090924,운영중,24,경기도 화성시 봉담읍 참샘길 4,경기도 화성시 봉담읍 와우리 72-2번지,18321,37.2155751366,126.9760346029
화성시,쌍용스윗닷홈아파트경로당(와우8리),20090924,운영중,29,,경기도 화성시 봉담읍 와우리 238번지,18328,37.2105729543,126.9703473157
화성시,황계2통 경로당,20090904,운영중,50,경기도 화성시 황계남길123번길 33,경기도 화성시 황계동 128-5번지,18347,37.2179108436,127.0184523609
화성시,성호아파트 경로당,20091103,운영중,21,경기도 화성시 10용사로 221,경기도 화성시 병점동 500-1번지,18417,37.2002992677,127.0415848747
화성시,벌말노인회,20091221,운영중,30,경기도 화성시 태안로95번길 28-5,경기도 화성시 병점동 556-1번지,18367,37.2003555338,127.0341169068
화성시,시범대원칸타빌 경로당,20151127,운영중,0,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,봉담 신동아파밀리에 아파트 경로당,20151224,운영중,27,,경기도 화성시 봉담읍 동화리,,37.2325397168,126.9686024927
화성시,방교리 경로당,20151229,운영중,0,,경기도 화성시 동탄면 방교리,18487,37.1841215122,127.1264885785
화성시,광도와이드빌(아),20020917,운영중,39,,경기도 화성시 기안동,,37.2264801404,126.9912085053
화성시,숲속마을자연앤데시앙 경로당,20090921,운영중,20,,경기도 화성시 능동,,37.2246916442,127.0373832631
화성시,쌍학1리경로당,19550120,운영중,37,경기도 화성시 비봉면 쌍학안길21번길 17,경기도 화성시 비봉면 쌍학리 196-4번지,18292,37.2429565964,126.8950704611
화성시,기안2통,20040225,운영중,23,경기도 화성시 효행로291번길 6-38,경기도 화성시 기안동 416-5번지,18338,37.2215224374,126.9781507082
화성시,광명메이루즈 경로당,20090921,운영중,25,,경기도 화성시 능동 1116번지,18431,37.2085824524,127.0577208252
화성시,배양1통,20040427,운영중,12,,경기도 화성시 배양동 22번지,18340,37.2260480720,126.9969776687
화성시,상록예가 경로당,20090724,운영중,24,,경기도 화성시 능동,,37.2246916442,127.0373832631
화성시,배양2통,19940208,운영중,20,경기도 화성시 융건로 193,경기도 화성시 배양동 65-2번지,18341,37.2263810658,126.9916141620
화성시,배양3통,19910223,운영중,23,경기도 화성시 배양남길 75-2,경기도 화성시 배양동 69-346번지,18341,37.2218218702,126.9920880605
화성시,풍성신미주(아),20041129,운영중,38,,경기도 화성시 기안동,,37.2264801404,126.9912085053
화성시,구포1리경로당,19811204,운영중,51,경기도 화성시 비봉면 검다지안길 27,경기도 화성시 비봉면 구포리 793-1번지,18283,37.2499556798,126.8750200837
화성시,평생플러스빌,20011224,운영중,21,,경기도 화성시 기안동,,37.2264801404,126.9912085053
화성시,(진안동)주공10단지아파트 경로당,20040519,운영중,59,,경기도 화성시 진안동 908번지,18398,37.2159951453,127.0422012678
화성시,오산2리경로당,20090921,운영중,69,,경기도 화성시 동탄면 오산리 225-1번지,,37.1913580438,127.0955845203
화성시,호반 베르디움 더클래스 경로당,20160310,운영중,0,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,금광포란재아파트노인회 경로당,20141204,운영중,0,경기도 화성시 남양읍 무하로111번길 50,경기도 화성시 무송동 642번지,18279,37.1868517948,126.8557447603
화성시,천천2리 경로당,20150309,운영중,40,,경기도 화성시 매송면,,37.2663668092,126.9072353109
화성시,서봉마을1단지 경로당,20150303,운영중,0,,경기도 화성시 향남읍,,37.1269976292,126.9394484510
화성시,서봉마을2단지 경로당,20150319,운영중,19,,경기도 화성시 향남읍,,37.1269976292,126.9394484510
화성시,(동탄4동)KCC스위첸 경로당,20150825,운영중,22,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,병점2통 경로당,20150818,운영중,30,,경기도 화성시 병점동,,37.2073730295,127.0396734377
화성시,계룡리슈빌 경로당,20150918,운영중,30,,경기도 화성시 청계동,,37.1929735717,127.1134831571
화성시,전곡3리노인회,20140805,운영중,23,,경기도 화성시 서신면 전곡리,,37.1903462294,126.6751110819
화성시,어천1리 경로당,20141105,운영중,0,,경기도 화성시 매송면,,37.2663668092,126.9072353109
화성시,용소2리 경로당,20141120,운영중,0,경기도 화성시 양감면 양간큰말길 44-7,경기도 화성시 양감면 용소리 330-3번지,18630,37.0765354582,126.9806494310
화성시,한라비발디경로당,20131206,운영중,0,,경기도 화성시 우정읍 조암리,,37.0950846492,126.8260805532
화성시,4통경로당,20111228,운영중,0,경기도 화성시 떡전골로 53-4,경기도 화성시 병점동 393-4번지,18412,37.2035268325,127.0354474145
화성시,(진안동)진안4통 경로당,20111128,운영중,20,경기도 화성시 병점로 17-9,경기도 화성시 진안동 525-19번지,18401,37.2092211708,127.0362496943
화성시,주공10단지아파트 경로당,20060401,운영중,0,,경기도 화성시 진안동 908번지,18398,37.2159951453,127.0422012678
화성시,상기2리 경로당,20121008,운영중,0,,경기도 화성시 봉담읍,,37.2066051455,126.9399451221
화성시,원천리 노인회,19990130,운영중,42,,경기도 화성시 남양읍 원천리,,37.2236059052,126.8012068313
화성시,화수3리 경로당,19931124,운영중,23,경기도 화성시 우정읍 여술길 76-8,경기도 화성시 우정읍 화수리 523번지,18558,37.1063045621,126.7888957689
